_DROP_ ; _LTST_ ; SOL ; YYYY-MM-DDTHH:MM:SS.sss ; RATIO
-0.371 ; 14.396 ; 363 ; 2019-338T19:06:56.804Z ; 1.000
-0.371 ; 15.097 ; 024 ; 2018-355T13:21:11.301Z ; 1.000
-0.371 ; 15.332 ; 217 ; 2019-188T20:21:54.037Z ; 0.543
-0.371 ; 15.814 ; 125 ; 2019-094T08:34:28.093Z ; 1.000
-0.370 ;  9.323 ; 196 ; 2019-167T00:19:01.586Z ; 1.000
-0.370 ;  9.492 ; 303 ; 2019-276T22:37:53.143Z ; 1.000
-0.370 ;  9.968 ; 336 ; 2019-310T20:48:48.539Z ; 1.000
-0.370 ; 10.137 ; 256 ; 2019-228T16:26:12.436Z ; 1.000
-0.370 ; 10.168 ; 166 ; 2019-136T05:34:35.983Z ; 1.000
-0.370 ; 10.251 ; 329 ; 2019-303T16:30:06.438Z ; 1.000
-0.370 ; 10.253 ; 175 ; 2019-145T11:32:41.799Z ; 1.000
-0.370 ; 10.421 ; 178 ; 2019-148T13:40:42.244Z ; 1.000
-0.370 ; 10.462 ; 377 ; 2019-353T00:16:37.681Z ; 0.999
-0.370 ; 10.555 ; 286 ; 2019-259T12:33:16.350Z ; 1.000
-0.370 ; 10.572 ; 219 ; 2019-190T16:38:42.115Z ; 1.000
-0.370 ; 10.633 ; 186 ; 2019-156T19:07:28.734Z ; 1.000
-0.370 ; 10.637 ; 315 ; 2019-289T07:41:38.653Z ; 0.912
-0.370 ; 10.765 ; 354 ; 2019-329T09:28:04.839Z ; 1.000
-0.370 ; 10.812 ; 237 ; 2019-209T04:40:37.831Z ; 1.000
-0.370 ; 10.829 ; 353 ; 2019-328T08:52:34.621Z ; 1.000
-0.370 ; 11.017 ; 173 ; 2019-143T11:01:23.749Z ; 1.000
-0.370 ; 11.524 ; 343 ; 2019-318T03:00:54.578Z ; 1.000
-0.370 ; 11.630 ; 382 ; 2019-358T04:45:49.486Z ; 1.000
-0.370 ; 11.706 ; 343 ; 2019-318T03:12:05.662Z ; 1.000
-0.370 ; 11.766 ; 291 ; 2019-264T17:04:56.848Z ; 1.000
-0.370 ; 11.838 ; 315 ; 2019-289T08:55:42.435Z ; 0.912
-0.370 ; 11.847 ; 303 ; 2019-277T01:02:59.405Z ; 1.000
-0.370 ; 12.204 ; 340 ; 2019-315T01:44:26.885Z ; 1.000
-0.370 ; 12.303 ; 305 ; 2019-279T02:49:57.373Z ; 1.000
-0.370 ; 12.327 ; 218 ; 2019-189T17:47:34.613Z ; 1.000
-0.370 ; 12.379 ; 198 ; 2019-169T04:45:48.738Z ; 1.000
-0.370 ; 12.384 ; 250 ; 2019-222T14:48:39.350Z ; 1.000
-0.370 ; 12.490 ; 290 ; 2019-263T17:10:11.017Z ; 1.000
-0.370 ; 12.654 ; 245 ; 2019-217T11:48:42.943Z ; 0.942
-0.370 ; 12.702 ; 380 ; 2019-356T04:33:03.907Z ; 1.000
-0.370 ; 12.860 ; 187 ; 2019-157T22:03:59.321Z ; 1.000
-0.370 ; 12.886 ; 205 ; 2019-176T09:51:43.271Z ; 1.000
-0.370 ; 13.576 ; 334 ; 2019-308T23:12:17.861Z ; 1.000
-0.370 ; 13.770 ; 374 ; 2019-350T01:42:12.377Z ; 1.000
-0.370 ; 13.885 ; 397 ; 2020-008T16:56:19.616Z ; 1.000
-0.370 ; 14.965 ; 223 ; 2019-194T23:46:33.456Z ; 1.000
-0.370 ; 15.026 ; 321 ; 2019-295T16:08:53.321Z ; 1.000
-0.370 ; 15.294 ; 241 ; 2019-213T11:54:09.538Z ; 1.000
-0.370 ; 16.126 ; 026 ; 2018-357T15:44:24.267Z ; 1.000
-0.369 ;  9.358 ; 097 ; 2019-065T07:36:20.286Z ; 1.000
-0.369 ;  9.647 ; 243 ; 2019-215T07:24:41.579Z ; 1.000
-0.369 ;  9.783 ; 314 ; 2019-288T06:09:32.893Z ; 1.000
-0.369 ; 10.139 ; 192 ; 2019-162T22:32:21.456Z ; 1.000
-0.369 ; 10.415 ; 187 ; 2019-157T19:33:15.651Z ; 1.000
-0.369 ; 10.761 ; 236 ; 2019-208T03:58:09.956Z ; 1.000
-0.369 ; 10.796 ; 190 ; 2019-160T21:54:25.728Z ; 1.000
-0.369 ; 10.852 ; 324 ; 2019-298T13:49:56.155Z ; 1.000
-0.369 ; 11.294 ; 116 ; 2019-084T22:02:30.793Z ; 1.000
-0.369 ; 11.366 ; 345 ; 2019-320T04:10:02.357Z ; 0.954
-0.369 ; 11.519 ; 268 ; 2019-241T01:43:41.565Z ; 1.000
-0.369 ; 11.671 ; 360 ; 2019-335T14:20:36.883Z ; 1.000
-0.369 ; 11.794 ; 136 ; 2019-105T11:38:20.697Z ; 1.000
-0.369 ; 11.992 ; 019 ; 2018-350T06:50:20.191Z ; 1.000
-0.369 ; 12.056 ; 020 ; 2018-351T07:34:09.068Z ; 1.000
-0.369 ; 12.151 ; 265 ; 2019-238T00:24:34.344Z ; 1.000
-0.369 ; 12.212 ; 034 ; 2018-365T17:01:29.599Z ; 1.000
-0.369 ; 12.239 ; 315 ; 2019-289T09:20:23.797Z ; 0.912
-0.369 ; 12.414 ; 186 ; 2019-156T20:57:15.368Z ; 1.000
-0.369 ; 12.521 ; 201 ; 2019-172T06:52:15.731Z ; 1.000
-0.369 ; 12.630 ; 095 ; 2019-063T09:39:18.268Z ; 1.000
-0.369 ; 12.797 ; 196 ; 2019-167T03:53:08.205Z ; 1.000
-0.369 ; 12.922 ; 069 ; 2019-036T16:52:21.782Z ; 1.000
-0.369 ; 12.947 ; 040 ; 2019-006T21:45:19.792Z ; 1.000
-0.369 ; 13.495 ; 299 ; 2019-273T00:06:52.324Z ; 1.000
-0.369 ; 13.616 ; 042 ; 2019-008T23:45:58.628Z ; 1.000
-0.369 ; 14.079 ; 239 ; 2019-211T09:20:39.676Z ; 1.000
-0.369 ; 14.282 ; 214 ; 2019-185T17:11:03.944Z ; 1.000
-0.369 ; 14.842 ; 255 ; 2019-227T20:36:54.145Z ; 1.000
-0.368 ;  9.008 ; 297 ; 2019-270T18:11:29.294Z ; 1.000
-0.368 ;  9.341 ; 187 ; 2019-157T18:27:05.056Z ; 1.000
-0.368 ;  9.674 ; 195 ; 2019-166T00:01:24.720Z ; 1.000
-0.368 ;  9.830 ; 186 ; 2019-156T18:17:59.312Z ; 1.000
-0.368 ;  9.881 ; 336 ; 2019-310T20:43:25.948Z ; 1.000
-0.368 ; 10.379 ; 233 ; 2019-205T01:36:44.971Z ; 1.000
-0.368 ; 10.459 ; 343 ; 2019-318T01:55:12.675Z ; 1.000
-0.368 ; 10.492 ; 313 ; 2019-287T06:13:49.936Z ; 1.000
-0.368 ; 10.495 ; 254 ; 2019-226T15:29:37.272Z ; 1.000
-0.368 ; 10.528 ; 397 ; 2020-008T13:29:23.212Z ; 1.000
-0.368 ; 10.583 ; 156 ; 2019-125T23:28:03.215Z ; 1.000
-0.368 ; 10.823 ; 219 ; 2019-190T16:54:09.890Z ; 1.000
-0.368 ; 10.834 ; 305 ; 2019-279T01:19:24.722Z ; 1.000
-0.368 ; 10.940 ; 191 ; 2019-161T22:42:31.274Z ; 1.000
-0.368 ; 11.049 ; 042 ; 2019-008T21:07:42.827Z ; 1.000
-0.368 ; 11.144 ; 190 ; 2019-160T22:15:53.495Z ; 1.000
-0.368 ; 11.159 ; 268 ; 2019-241T01:21:31.891Z ; 1.000
-0.368 ; 11.257 ; 307 ; 2019-281T03:04:22.971Z ; 1.000
-0.368 ; 11.346 ; 309 ; 2019-283T04:28:41.637Z ; 1.000
-0.368 ; 11.350 ; 219 ; 2019-190T17:26:37.934Z ; 1.000
-0.368 ; 11.428 ; 249 ; 2019-221T13:10:23.762Z ; 1.000
-0.368 ; 11.553 ; 378 ; 2019-354T02:03:19.267Z ; 1.000
-0.368 ; 11.682 ; 265 ; 2019-237T23:55:40.893Z ; 1.000
-0.368 ; 11.723 ; 231 ; 2019-203T01:41:00.719Z ; 0.871
-0.368 ; 11.753 ; 377 ; 2019-353T01:36:13.451Z ; 0.999
-0.368 ; 12.154 ; 066 ; 2019-033T14:06:26.594Z ; 0.805
-0.368 ; 12.428 ; 245 ; 2019-217T11:34:45.564Z ; 0.942
-0.368 ; 12.509 ; 222 ; 2019-193T20:35:54.837Z ; 1.000
-0.368 ; 12.916 ; 026 ; 2018-357T12:26:27.463Z ; 1.000
-0.368 ; 12.994 ; 199 ; 2019-170T06:02:56.312Z ; 1.000
-0.368 ; 13.051 ; 292 ; 2019-265T19:03:34.677Z ; 1.000
-0.368 ; 13.059 ; 356 ; 2019-331T13:08:21.822Z ; 1.000
-0.368 ; 13.094 ; 033 ; 2018-364T17:16:07.716Z ; 1.000
-0.368 ; 13.145 ; 242 ; 2019-214T10:20:59.665Z ; 1.000
-0.368 ; 13.404 ; 306 ; 2019-280T04:37:15.677Z ; 1.000
-0.368 ; 13.576 ; 033 ; 2018-364T17:45:52.183Z ; 1.000
-0.368 ; 13.661 ; 320 ; 2019-294T14:05:15.520Z ; 1.000
-0.368 ; 13.781 ; 297 ; 2019-270T23:05:40.506Z ; 1.000
-0.368 ; 14.194 ; 228 ; 2019-200T02:15:26.225Z ; 1.000
-0.368 ; 14.224 ; 066 ; 2019-033T16:14:02.468Z ; 0.805
-0.368 ; 14.376 ; 207 ; 2019-178T12:42:02.252Z ; 1.000
-0.368 ; 14.376 ; 326 ; 2019-300T18:46:03.760Z ; 1.000
-0.368 ; 14.392 ; 193 ; 2019-164T03:33:45.719Z ; 1.000
-0.367 ;  9.325 ; 207 ; 2019-178T07:30:45.185Z ; 1.000
-0.367 ;  9.344 ; 394 ; 2020-005T10:18:04.821Z ; 1.000
-0.367 ;  9.367 ; 261 ; 2019-233T18:55:32.304Z ; 0.999
-0.367 ;  9.640 ; 388 ; 2019-364T06:39:44.570Z ; 1.000
-0.367 ;  9.711 ; 362 ; 2019-337T13:38:40.790Z ; 1.000
-0.367 ;  9.761 ; 322 ; 2019-296T11:23:47.565Z ; 0.693
-0.367 ;  9.783 ; 396 ; 2020-007T12:04:02.418Z ; 0.986
-0.367 ;  9.788 ; 375 ; 2019-350T22:16:11.822Z ; 1.000
-0.367 ; 10.477 ; 326 ; 2019-300T14:45:39.731Z ; 1.000
-0.367 ; 10.505 ; 018 ; 2018-349T04:38:40.916Z ; 1.000
-0.367 ; 10.647 ; 262 ; 2019-234T20:53:45.402Z ; 1.000
-0.367 ; 10.957 ; 382 ; 2019-358T04:04:18.844Z ; 1.000
-0.367 ; 11.011 ; 212 ; 2019-183T12:30:55.640Z ; 1.000
-0.367 ; 11.176 ; 257 ; 2019-229T18:09:36.666Z ; 1.000
-0.367 ; 11.178 ; 213 ; 2019-184T13:20:26.526Z ; 1.000
-0.367 ; 11.276 ; 245 ; 2019-217T10:23:44.282Z ; 0.942
-0.367 ; 11.308 ; 236 ; 2019-208T04:31:56.501Z ; 1.000
-0.367 ; 11.367 ; 328 ; 2019-302T16:59:26.847Z ; 1.000
-0.367 ; 11.396 ; 380 ; 2019-356T03:12:29.620Z ; 1.000
-0.367 ; 11.420 ; 325 ; 2019-299T15:04:23.188Z ; 0.719
-0.367 ; 11.439 ; 223 ; 2019-194T20:09:15.275Z ; 1.000
-0.367 ; 11.550 ; 049 ; 2019-016T02:16:22.349Z ; 1.000
-0.367 ; 11.622 ; 314 ; 2019-288T08:02:56.007Z ; 1.000
-0.367 ; 11.942 ; 240 ; 2019-212T07:48:13.154Z ; 1.000
-0.367 ; 12.081 ; 379 ; 2019-355T03:15:18.111Z ; 1.000
-0.367 ; 12.267 ; 230 ; 2019-202T01:35:13.071Z ; 1.000
-0.367 ; 12.669 ; 220 ; 2019-191T19:27:11.949Z ; 1.000
-0.367 ; 12.689 ; 334 ; 2019-308T22:17:40.338Z ; 1.000
-0.367 ; 12.726 ; 371 ; 2019-346T22:39:33.609Z ; 0.979
-0.367 ; 12.848 ; 194 ; 2019-165T02:37:47.321Z ; 1.000
-0.367 ; 12.913 ; 321 ; 2019-295T13:58:37.918Z ; 1.000
-0.367 ; 12.968 ; 400 ; 2020-011T17:58:05.297Z ; 1.000
-0.367 ; 13.057 ; 219 ; 2019-190T19:11:51.565Z ; 1.000
-0.367 ; 13.124 ; 253 ; 2019-225T17:32:18.711Z ; 1.000
-0.367 ; 13.641 ; 326 ; 2019-300T18:00:43.326Z ; 1.000
-0.367 ; 13.857 ; 027 ; 2018-358T14:04:20.239Z ; 1.000
-0.367 ; 13.910 ; 195 ; 2019-166T04:22:29.903Z ; 1.000
-0.367 ; 13.961 ; 320 ; 2019-294T14:23:47.893Z ; 1.000
-0.367 ; 14.037 ; 018 ; 2018-349T08:16:28.631Z ; 1.000
-0.367 ; 14.637 ; 292 ; 2019-265T20:41:23.033Z ; 1.000
-0.367 ; 14.900 ; 230 ; 2019-202T04:17:30.855Z ; 1.000
-0.367 ; 14.901 ; 026 ; 2018-357T14:28:51.336Z ; 1.000
-0.366 ;  9.279 ; 388 ; 2019-364T06:17:30.406Z ; 1.000
-0.366 ;  9.566 ; 351 ; 2019-326T06:15:48.626Z ; 1.000
-0.366 ;  9.684 ; 344 ; 2019-319T01:46:54.463Z ; 1.000
-0.366 ;  9.788 ; 183 ; 2019-153T16:17:46.581Z ; 1.000
-0.366 ;  9.811 ; 338 ; 2019-312T21:58:01.529Z ; 1.000
-0.366 ;  9.994 ; 323 ; 2019-297T12:17:33.674Z ; 1.000
-0.366 ; 10.031 ; 342 ; 2019-317T00:49:25.751Z ; 1.000
-0.366 ; 10.074 ; 349 ; 2019-324T05:28:14.867Z ; 1.000
-0.366 ; 10.255 ; 385 ; 2019-361T05:19:22.185Z ; 1.000
-0.366 ; 10.266 ; 376 ; 2019-351T23:25:07.485Z ; 1.000
-0.366 ; 10.386 ; 194 ; 2019-165T00:06:01.756Z ; 1.000
-0.366 ; 10.689 ; 187 ; 2019-157T19:50:11.525Z ; 1.000
-0.366 ; 10.774 ; 324 ; 2019-298T13:45:04.264Z ; 1.000
-0.366 ; 10.814 ; 346 ; 2019-321T04:15:27.140Z ; 1.000
-0.366 ; 10.908 ; 359 ; 2019-334T12:54:06.909Z ; 1.000
-0.366 ; 11.096 ; 398 ; 2020-009T14:43:47.850Z ; 0.920
-0.366 ; 11.314 ; 393 ; 2020-004T11:40:08.408Z ; 1.000
-0.366 ; 11.741 ; 233 ; 2019-205T03:00:40.335Z ; 1.000
-0.366 ; 11.976 ; 342 ; 2019-317T02:49:16.061Z ; 1.000
-0.366 ; 11.985 ; 392 ; 2020-003T11:42:02.084Z ; 1.000
-0.366 ; 12.099 ; 361 ; 2019-336T15:26:27.309Z ; 1.000
-0.366 ; 12.174 ; 233 ; 2019-205T03:27:21.992Z ; 1.000
-0.366 ; 12.253 ; 023 ; 2018-354T09:45:58.463Z ; 1.000
-0.366 ; 12.538 ; 252 ; 2019-224T16:16:52.187Z ; 1.000
-0.366 ; 12.559 ; 371 ; 2019-346T22:29:15.426Z ; 0.979
-0.366 ; 12.749 ; 369 ; 2019-344T21:22:03.166Z ; 0.915
-0.366 ; 12.762 ; 323 ; 2019-297T15:08:12.599Z ; 1.000
-0.366 ; 12.885 ; 254 ; 2019-226T17:56:55.243Z ; 1.000
-0.366 ; 12.888 ; 195 ; 2019-166T03:19:29.270Z ; 1.000
-0.366 ; 13.128 ; 267 ; 2019-240T02:43:30.743Z ; 1.000
-0.366 ; 13.217 ; 224 ; 2019-195T22:38:05.222Z ; 1.000
-0.366 ; 13.263 ; 394 ; 2020-005T14:19:42.579Z ; 1.000
-0.366 ; 13.375 ; 294 ; 2019-267T20:42:22.832Z ; 1.000
-0.366 ; 13.506 ; 249 ; 2019-221T15:18:29.764Z ; 1.000
-0.366 ; 13.565 ; 148 ; 2019-117T21:18:08.356Z ; 1.000
-0.366 ; 13.799 ; 176 ; 2019-146T15:50:27.116Z ; 1.000
-0.366 ; 13.909 ; 385 ; 2019-361T09:04:38.997Z ; 1.000
-0.366 ; 13.951 ; 211 ; 2019-182T14:52:52.481Z ; 1.000
-0.366 ; 13.954 ; 264 ; 2019-237T01:36:20.993Z ; 1.000
-0.366 ; 14.527 ; 245 ; 2019-217T13:44:08.079Z ; 0.942
-0.366 ; 14.681 ; 038 ; 2019-004T22:12:44.867Z ; 1.000
-0.365 ;  8.853 ; 179 ; 2019-149T12:43:17.471Z ; 1.000
-0.365 ;  9.284 ; 395 ; 2020-006T10:53:48.563Z ; 1.000
-0.365 ;  9.291 ; 358 ; 2019-333T10:35:01.486Z ; 1.000
-0.365 ;  9.572 ; 322 ; 2019-296T11:12:06.583Z ; 0.693
-0.365 ;  9.619 ; 209 ; 2019-180T09:07:24.260Z ; 1.000
-0.365 ;  9.734 ; 289 ; 2019-262T13:40:52.139Z ; 1.000
-0.365 ;  9.967 ; 292 ; 2019-265T15:53:31.285Z ; 1.000
-0.365 ; 10.105 ; 196 ; 2019-167T01:07:11.825Z ; 1.000
-0.365 ; 10.248 ; 210 ; 2019-181T10:25:23.061Z ; 1.000
-0.365 ; 10.365 ; 325 ; 2019-299T13:59:19.201Z ; 0.719
-0.365 ; 10.406 ; 221 ; 2019-192T17:47:01.614Z ; 1.000
-0.365 ; 10.624 ; 135 ; 2019-104T09:46:59.871Z ; 1.000
-0.365 ; 10.767 ; 029 ; 2018-360T12:13:25.636Z ; 1.000
-0.365 ; 10.999 ; 395 ; 2020-006T12:39:35.107Z ; 1.000
-0.365 ; 11.003 ; 310 ; 2019-284T04:47:01.285Z ; 0.943
-0.365 ; 11.039 ; 198 ; 2019-169T03:23:14.266Z ; 1.000
-0.365 ; 11.094 ; 303 ; 2019-277T00:16:36.879Z ; 1.000
-0.365 ; 11.173 ; 332 ; 2019-306T19:25:16.946Z ; 1.000
-0.365 ; 11.211 ; 303 ; 2019-277T00:23:49.868Z ; 1.000
-0.365 ; 11.489 ; 075 ; 2019-042T19:20:53.298Z ; 1.000
-0.365 ; 11.678 ; 241 ; 2019-213T08:11:16.953Z ; 1.000
-0.365 ; 11.822 ; 305 ; 2019-279T02:20:19.119Z ; 1.000
-0.365 ; 11.915 ; 247 ; 2019-219T12:21:48.321Z ; 1.000
-0.365 ; 12.097 ; 342 ; 2019-317T02:56:45.148Z ; 1.000
-0.365 ; 12.174 ; 331 ; 2019-305T19:47:31.594Z ; 1.000
-0.365 ; 12.249 ; 151 ; 2019-120T21:54:41.667Z ; 1.000
-0.365 ; 12.544 ; 307 ; 2019-281T04:23:41.643Z ; 1.000
-0.365 ; 12.554 ; 256 ; 2019-228T18:55:12.596Z ; 1.000
-0.365 ; 12.768 ; 380 ; 2019-356T04:37:07.301Z ; 1.000
-0.365 ; 12.802 ; 398 ; 2020-009T16:28:58.682Z ; 0.920
-0.365 ; 13.197 ; 363 ; 2019-338T17:53:00.503Z ; 1.000
-0.365 ; 13.391 ; 354 ; 2019-329T12:09:55.397Z ; 1.000
-0.365 ; 13.424 ; 375 ; 2019-351T02:00:19.877Z ; 1.000
-0.365 ; 13.509 ; 045 ; 2019-012T01:38:28.324Z ; 1.000
-0.365 ; 13.544 ; 050 ; 2019-017T04:58:55.109Z ; 1.000
-0.365 ; 13.586 ; 245 ; 2019-217T12:46:07.159Z ; 0.942
-0.365 ; 13.860 ; 028 ; 2018-359T14:44:18.578Z ; 1.000
-0.365 ; 14.091 ; 033 ; 2018-364T18:17:37.647Z ; 1.000
-0.365 ; 14.374 ; 185 ; 2019-155T22:18:51.903Z ; 1.000
-0.365 ; 14.481 ; 323 ; 2019-297T16:54:07.842Z ; 1.000
-0.365 ; 14.559 ; 029 ; 2018-360T16:07:15.358Z ; 1.000
-0.365 ; 14.643 ; 400 ; 2020-011T19:41:17.941Z ; 1.000
-0.365 ; 15.011 ; 033 ; 2018-364T19:14:21.088Z ; 1.000
-0.365 ; 15.462 ; 344 ; 2019-319T07:43:04.617Z ; 1.000
-0.365 ; 15.483 ; 033 ; 2018-364T19:43:24.060Z ; 1.000
-0.364 ;  8.675 ; 020 ; 2018-351T04:05:41.856Z ; 1.000
-0.364 ;  9.278 ; 180 ; 2019-150T13:48:39.507Z ; 1.000
-0.364 ;  9.543 ; 352 ; 2019-327T06:53:50.617Z ; 1.000
-0.364 ;  9.746 ; 175 ; 2019-145T11:01:28.770Z ; 1.000
-0.364 ;  9.883 ; 349 ; 2019-324T05:16:28.285Z ; 1.000
-0.364 ; 10.555 ; 158 ; 2019-128T00:44:45.669Z ; 1.000
-0.364 ; 10.566 ; 175 ; 2019-145T11:52:02.117Z ; 1.000
-0.364 ; 10.878 ; 388 ; 2019-364T07:56:05.452Z ; 1.000
-0.364 ; 10.915 ; 302 ; 2019-275T23:26:09.618Z ; 1.000
-0.364 ; 10.951 ; 364 ; 2019-339T16:14:01.410Z ; 1.000
-0.364 ; 11.014 ; 287 ; 2019-260T13:40:57.941Z ; 1.000
-0.364 ; 11.049 ; 252 ; 2019-224T14:45:04.831Z ; 1.000
-0.364 ; 11.051 ; 290 ; 2019-263T15:41:30.151Z ; 1.000
-0.364 ; 11.197 ; 383 ; 2019-359T04:58:33.384Z ; 1.000
-0.364 ; 11.532 ; 209 ; 2019-180T11:05:15.975Z ; 1.000
-0.364 ; 11.583 ; 293 ; 2019-266T18:12:30.808Z ; 0.871
-0.364 ; 11.838 ; 047 ; 2019-014T01:14:47.308Z ; 1.000
-0.364 ; 11.865 ; 209 ; 2019-180T11:25:46.743Z ; 1.000
-0.364 ; 11.961 ; 347 ; 2019-322T06:05:37.645Z ; 1.000
-0.364 ; 11.994 ; 185 ; 2019-155T19:52:09.782Z ; 1.000
-0.364 ; 12.167 ; 347 ; 2019-322T06:18:21.426Z ; 1.000
-0.364 ; 12.199 ; 085 ; 2019-053T02:38:56.708Z ; 1.000
-0.364 ; 12.244 ; 236 ; 2019-208T05:29:37.304Z ; 1.000
-0.364 ; 12.364 ; 116 ; 2019-084T23:08:25.215Z ; 1.000
-0.364 ; 12.402 ; 390 ; 2020-001T10:48:54.076Z ; 0.977
-0.364 ; 12.512 ; 287 ; 2019-260T15:13:21.385Z ; 1.000
-0.364 ; 12.639 ; 226 ; 2019-197T23:21:00.656Z ; 1.000
-0.364 ; 12.653 ; 336 ; 2019-310T23:34:21.191Z ; 1.000
-0.364 ; 12.720 ; 244 ; 2019-216T11:13:24.837Z ; 0.898
-0.364 ; 12.736 ; 332 ; 2019-306T21:01:38.779Z ; 1.000
-0.364 ; 12.762 ; 149 ; 2019-118T21:07:52.734Z ; 1.000
-0.364 ; 12.852 ; 264 ; 2019-237T00:28:23.102Z ; 1.000
-0.364 ; 13.097 ; 216 ; 2019-187T17:16:32.539Z ; 1.000
-0.364 ; 13.583 ; 213 ; 2019-184T15:48:41.721Z ; 1.000
-0.364 ; 13.676 ; 230 ; 2019-202T03:02:03.754Z ; 1.000
-0.364 ; 13.682 ; 146 ; 2019-115T20:06:56.627Z ; 1.000
-0.364 ; 14.559 ; 252 ; 2019-224T18:21:25.115Z ; 1.000
-0.364 ; 15.033 ; 235 ; 2019-207T07:42:13.118Z ; 1.000
-0.364 ; 15.687 ; 392 ; 2020-003T15:30:13.138Z ; 1.000
-0.363 ;  9.341 ; 162 ; 2019-132T02:06:47.291Z ; 1.000
-0.363 ;  9.434 ; 214 ; 2019-185T12:12:16.083Z ; 1.000
-0.363 ;  9.616 ; 386 ; 2019-362T05:19:24.317Z ; 1.000
-0.363 ;  9.954 ; 340 ; 2019-314T23:25:47.096Z ; 1.000
-0.363 ; 10.186 ; 357 ; 2019-332T10:50:42.281Z ; 1.000
-0.363 ; 10.387 ; 218 ; 2019-189T15:48:01.599Z ; 1.000
-0.363 ; 10.432 ; 209 ; 2019-180T09:57:30.380Z ; 1.000
-0.363 ; 10.486 ; 219 ; 2019-190T16:33:25.124Z ; 1.000
-0.363 ; 10.549 ; 285 ; 2019-258T11:53:31.128Z ; 1.000
-0.363 ; 10.594 ; 299 ; 2019-272T21:08:05.413Z ; 1.000
-0.363 ; 10.670 ; 268 ; 2019-241T00:51:23.489Z ; 1.000
-0.363 ; 10.693 ; 288 ; 2019-261T14:00:36.791Z ; 1.000
-0.363 ; 10.899 ; 204 ; 2019-175T07:10:02.441Z ; 1.000
-0.363 ; 10.964 ; 345 ; 2019-320T03:45:18.397Z ; 0.954
-0.363 ; 11.169 ; 301 ; 2019-274T23:02:24.062Z ; 1.000
-0.363 ; 11.296 ; 303 ; 2019-277T00:29:02.859Z ; 1.000
-0.363 ; 11.346 ; 014 ; 2018-345T02:59:09.106Z ; 0.790
-0.363 ; 11.376 ; 092 ; 2019-060T06:23:54.766Z ; 0.997
-0.363 ; 11.408 ; 396 ; 2020-007T13:44:09.369Z ; 0.986
-0.363 ; 11.441 ; 365 ; 2019-340T17:23:39.110Z ; 1.000
-0.363 ; 11.759 ; 245 ; 2019-217T10:53:32.330Z ; 0.942
-0.363 ; 11.852 ; 369 ; 2019-344T20:26:46.745Z ; 0.915
-0.363 ; 11.895 ; 361 ; 2019-336T15:13:51.328Z ; 1.000
-0.363 ; 11.960 ; 383 ; 2019-359T05:45:35.619Z ; 1.000
-0.363 ; 11.982 ; 336 ; 2019-310T22:52:58.050Z ; 1.000
-0.363 ; 12.059 ; 350 ; 2019-325T08:10:01.324Z ; 1.000
-0.363 ; 12.311 ; 328 ; 2019-302T17:57:37.949Z ; 1.000
-0.363 ; 12.347 ; 328 ; 2019-302T17:59:52.545Z ; 1.000
-0.363 ; 12.440 ; 318 ; 2019-292T11:31:07.265Z ; 1.000
-0.363 ; 12.551 ; 294 ; 2019-267T19:51:37.810Z ; 1.000
-0.363 ; 12.616 ; 378 ; 2019-354T03:08:52.575Z ; 1.000
-0.363 ; 12.819 ; 385 ; 2019-361T07:57:25.874Z ; 1.000
-0.363 ; 12.905 ; 253 ; 2019-225T17:18:47.328Z ; 1.000
-0.363 ; 13.584 ; 231 ; 2019-203T03:35:41.846Z ; 0.871
-0.363 ; 13.812 ; 250 ; 2019-222T16:16:44.423Z ; 1.000
-0.363 ; 13.917 ; 252 ; 2019-224T17:41:52.868Z ; 1.000
-0.363 ; 13.977 ; 400 ; 2020-011T19:00:14.004Z ; 1.000
-0.363 ; 13.977 ; 060 ; 2019-027T12:01:37.148Z ; 1.000
-0.363 ; 13.996 ; 298 ; 2019-271T23:58:19.386Z ; 1.000
-0.363 ; 14.191 ; 246 ; 2019-218T14:02:47.009Z ; 0.950
-0.362 ;  9.498 ; 356 ; 2019-331T09:28:51.559Z ; 1.000
-0.362 ;  9.674 ; 342 ; 2019-317T00:27:23.385Z ; 1.000
-0.362 ;  9.748 ; 303 ; 2019-276T22:53:36.417Z ; 1.000
-0.362 ;  9.753 ; 364 ; 2019-339T15:00:09.819Z ; 1.000
-0.362 ;  9.778 ; 101 ; 2019-069T10:39:33.894Z ; 1.000
-0.362 ; 10.045 ; 203 ; 2019-174T05:38:09.261Z ; 1.000
-0.362 ; 10.134 ; 288 ; 2019-261T13:26:08.146Z ; 1.000
-0.362 ; 10.262 ; 398 ; 2020-009T13:52:26.234Z ; 0.920
-0.362 ; 10.307 ; 191 ; 2019-161T22:03:30.331Z ; 1.000
-0.362 ; 10.342 ; 184 ; 2019-154T17:31:07.026Z ; 1.000
-0.362 ; 10.351 ; 190 ; 2019-160T21:26:59.070Z ; 1.000
-0.362 ; 10.419 ; 311 ; 2019-285T04:50:28.399Z ; 1.000
-0.362 ; 10.434 ; 299 ; 2019-272T20:58:11.329Z ; 1.000
-0.362 ; 10.600 ; 307 ; 2019-281T02:23:52.737Z ; 1.000
-0.362 ; 10.646 ; 372 ; 2019-347T21:10:47.555Z ; 1.000
-0.362 ; 10.926 ; 319 ; 2019-293T10:37:15.066Z ; 1.000
-0.362 ; 11.144 ; 351 ; 2019-326T07:53:03.073Z ; 1.000
